Commit Hash,Class Name,LOC,LCOM,CBO,ELOC,COH,McCabe,TCC,HALSTAD,DIT,NOC,RFC,MESSAGE
a48262f57334bf0f18a582441fdd2a8323028443,BlacklistedWordsCheckTest,70,8,7,39,0,8,1,445,1,0,27,Increment package version after release of com.azure azure-identity (#22168)
a48262f57334bf0f18a582441fdd2a8323028443,GoodLoggerCheckTest,79,0,5,38,0,8,2,504,1,0,25,Increment package version after release of com.azure azure-identity (#22168)
a48262f57334bf0f18a582441fdd2a8323028443,JavadocThrowsChecksTest,102,0,5,44,0,11,3,416,1,0,35,Increment package version after release of com.azure azure-identity (#22168)
a48262f57334bf0f18a582441fdd2a8323028443,ThrowFromClientLoggerCheckTest,47,4,5,20,0,5,1,337,1,0,13,Increment package version after release of com.azure azure-identity (#22168)
a48262f57334bf0f18a582441fdd2a8323028443,BlacklistedWordsInterface,22,0,2,12,0,1,0,158,0,0,1,Increment package version after release of com.azure azure-identity (#22168)
32e065c27eae05555af88026ed5c4154805d8eb2,ExceptionTest,29,3,1,19,0,3,0,191,1,0,4,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,NoOpTest,26,3,1,14,0,3,0,145,1,0,4,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,NullInputStream,18,0,2,8,0,1,0,97,1,0,1,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,NullOutputStream,20,3,1,11,0,3,0,123,1,0,3,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,PerfStressOptions,134,55,2,93,0,11,0,768,0,0,11,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,PerfStressProgram,301,33,18,189,0,10,0,2070,0,0,89,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,PerfStressTest,74,21,1,51,0,7,0,508,0,0,11,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,RepeatingInputStream,73,5,2,48,0,7,1,504,1,0,10,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,SleepTest,42,0,3,26,0,4,1,248,1,0,10,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,TestDataCreationHelper,150,26,7,106,0,8,0,1349,0,0,25,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,App,24,0,3,11,1,1,0,113,0,0,3,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,EventHubs,135,0,14,57,0,4,0,615,0,0,34,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,KeyVaultSecrets,97,0,12,57,0,4,0,451,0,0,29,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,StorageBlob,70,0,11,42,0,4,0,425,0,0,22,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,BlacklistedWordsCheck,114,15,11,70,0,7,0,959,1,0,23,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,EnforceFinalFieldsCheck,250,46,8,135,0,12,0,1386,1,0,46,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,ExternalDependencyExposedCheck,204,39,12,130,0,10,0,1297,1,0,49,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,FluentMethodNameCheck,138,24,9,76,0,8,0,990,1,0,31,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,GoodLoggingCheck,216,37,11,111,0,10,0,1205,1,0,44,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,HttpPipelinePolicyCheck,99,8,8,51,0,5,0,528,1,0,21,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,JavadocCodeSnippetCheck,248,26,13,157,0,9,0,1782,1,0,47,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,JavaDocFormatting,93,10,4,58,0,5,0,624,1,0,17,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,JavadocInlineTagCheck,125,13,10,73,0,6,0,1028,1,0,32,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,JavadocThrowsChecks,334,67,12,209,0,15,0,1301,1,0,73,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,NoImplInPublicAPI,99,8,6,61,0,5,0,671,1,0,25,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,OnlyFinalFieldsForImmutableClassCheck,94,15,6,45,0,7,0,439,1,0,20,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,ServiceClientBuilderCheck,120,13,5,72,0,6,0,779,1,0,21,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,ServiceClientCheck,527,114,10,311,0,17,0,3644,1,0,112,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,ServiceInterfaceCheck,114,15,4,65,0,6,0,777,1,0,25,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,ThrowFromClientLoggerCheck,124,8,7,68,0,5,0,659,1,0,20,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,Utils,60,0,8,19,0,1,0,354,0,0,4,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,BlacklistedWordsCheckTest,70,8,7,39,0,8,1,445,1,0,27,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,GoodLoggerCheckTest,79,0,5,38,0,8,2,504,1,0,25,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,JavadocThrowsChecksTest,102,0,5,44,0,11,3,416,1,0,35,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,ThrowFromClientLoggerCheckTest,47,4,5,20,0,5,1,337,1,0,13,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
32e065c27eae05555af88026ed5c4154805d8eb2,BlacklistedWordsInterface,22,0,2,12,0,1,0,158,0,0,1,"Added support for metadata in messages (#22158)

* Added support for metadata in messages

* Updated tests to reflect various PATCH scenarios. Reverted the autorest convention change

* Re-added V2021_03_07

Co-authored-by: Andrei Giurgiu <agiurg@microsoft.com>"
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,ExceptionTest,29,3,1,19,0,3,0,191,1,0,4,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,NoOpTest,26,3,1,14,0,3,0,145,1,0,4,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,NullInputStream,18,0,2,8,0,1,0,97,1,0,1,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,NullOutputStream,20,3,1,11,0,3,0,123,1,0,3,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,PerfStressOptions,134,55,2,93,0,11,0,768,0,0,11,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,PerfStressProgram,301,33,18,189,0,10,0,2070,0,0,89,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,PerfStressTest,74,21,1,51,0,7,0,508,0,0,11,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,RepeatingInputStream,73,5,2,48,0,7,1,504,1,0,10,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,SleepTest,42,0,3,26,0,4,1,248,1,0,10,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,TestDataCreationHelper,150,26,7,106,0,8,0,1349,0,0,25,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,App,24,0,3,11,1,1,0,113,0,0,3,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,EventHubs,135,0,14,57,0,4,0,615,0,0,34,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,KeyVaultSecrets,97,0,12,57,0,4,0,451,0,0,29,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,StorageBlob,70,0,11,42,0,4,0,425,0,0,22,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,BlacklistedWordsCheck,114,15,11,70,0,7,0,959,1,0,23,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,EnforceFinalFieldsCheck,250,46,8,135,0,12,0,1386,1,0,46,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,ExternalDependencyExposedCheck,204,39,12,130,0,10,0,1297,1,0,49,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,FluentMethodNameCheck,138,24,9,76,0,8,0,990,1,0,31,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,GoodLoggingCheck,216,37,11,111,0,10,0,1205,1,0,44,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,HttpPipelinePolicyCheck,99,8,8,51,0,5,0,528,1,0,21,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,JavadocCodeSnippetCheck,248,26,13,157,0,9,0,1782,1,0,47,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,JavaDocFormatting,93,10,4,58,0,5,0,624,1,0,17,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,JavadocInlineTagCheck,125,13,10,73,0,6,0,1028,1,0,32,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,JavadocThrowsChecks,334,67,12,209,0,15,0,1301,1,0,73,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,NoImplInPublicAPI,99,8,6,61,0,5,0,671,1,0,25,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,OnlyFinalFieldsForImmutableClassCheck,94,15,6,45,0,7,0,439,1,0,20,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,ServiceClientBuilderCheck,120,13,5,72,0,6,0,779,1,0,21,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,ServiceClientCheck,527,114,10,311,0,17,0,3644,1,0,112,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,ServiceInterfaceCheck,114,15,4,65,0,6,0,777,1,0,25,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,ThrowFromClientLoggerCheck,124,8,7,68,0,5,0,659,1,0,20,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,Utils,60,0,8,19,0,1,0,354,0,0,4,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,BlacklistedWordsCheckTest,70,8,7,39,0,8,1,445,1,0,27,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,GoodLoggerCheckTest,79,0,5,38,0,8,2,504,1,0,25,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,JavadocThrowsChecksTest,102,0,5,44,0,11,3,416,1,0,35,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,ThrowFromClientLoggerCheckTest,47,4,5,20,0,5,1,337,1,0,13,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
150f65b4235715f6bb9c86f7133b6a0edf3c1e0a,BlacklistedWordsInterface,22,0,2,12,0,1,0,158,0,0,1,Fix Azure Core Amqp Sample issue #18806 by lihong 202105271344 (#21885)
a9b28ec39515b1aa112d6ef211cac2455d729afa,ExceptionTest,29,3,1,19,0,3,0,191,1,0,4,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,NoOpTest,26,3,1,14,0,3,0,145,1,0,4,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,NullInputStream,18,0,2,8,0,1,0,97,1,0,1,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,NullOutputStream,20,3,1,11,0,3,0,123,1,0,3,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,PerfStressOptions,134,55,2,93,0,11,0,768,0,0,11,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,PerfStressProgram,301,33,18,189,0,10,0,2070,0,0,89,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,PerfStressTest,74,21,1,51,0,7,0,508,0,0,11,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,RepeatingInputStream,73,5,2,48,0,7,1,504,1,0,10,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,SleepTest,42,0,3,26,0,4,1,248,1,0,10,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,TestDataCreationHelper,150,26,7,106,0,8,0,1349,0,0,25,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,App,24,0,3,11,1,1,0,113,0,0,3,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,EventHubs,135,0,14,57,0,4,0,615,0,0,34,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,KeyVaultSecrets,97,0,12,57,0,4,0,451,0,0,29,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,StorageBlob,70,0,11,42,0,4,0,425,0,0,22,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,BlacklistedWordsCheck,114,15,11,70,0,7,0,959,1,0,23,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,EnforceFinalFieldsCheck,250,46,8,135,0,12,0,1386,1,0,46,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,ExternalDependencyExposedCheck,204,39,12,130,0,10,0,1297,1,0,49,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,FluentMethodNameCheck,138,24,9,76,0,8,0,990,1,0,31,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,GoodLoggingCheck,216,37,11,111,0,10,0,1205,1,0,44,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,HttpPipelinePolicyCheck,99,8,8,51,0,5,0,528,1,0,21,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,JavadocCodeSnippetCheck,248,26,13,157,0,9,0,1782,1,0,47,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,JavaDocFormatting,93,10,4,58,0,5,0,624,1,0,17,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,JavadocInlineTagCheck,125,13,10,73,0,6,0,1028,1,0,32,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,JavadocThrowsChecks,334,67,12,209,0,15,0,1301,1,0,73,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,NoImplInPublicAPI,99,8,6,61,0,5,0,671,1,0,25,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,OnlyFinalFieldsForImmutableClassCheck,94,15,6,45,0,7,0,439,1,0,20,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
